nome_fantasia,nome,endereco,inicio,alvara,lat,lon,link,petisco,imagem
BOTEQUIM DE LOURDES,BAR E RESTAURANTE CORDEIRO LTDA,"RUA CURITIBA, 2039 nan - LOURDES",10-08-2018,SIM,-19.93059835685414,-43.944423134175615,https://comidadibuteco.com.br/buteco/botequim-de-lurdes/,Rocambole de Torresmo que só no Botequim tem,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2025/03/19150737/butequimlourdes_rocamboledetorresmoquesoobutequimtem_bh_2025_rodneycosta_unibh-9228-scaled.jpg
BARAPONGA BAR E ESPETERIA,31.173.997 FERNANDA DE PAULA BARROS,"AVE NOSSA SENHORA DE FATIMA, 2699 nan - CARLOS PRATES",10-08-2018,SIM,-19.91654606621164,-43.95576689432937,,,
JOKI PUB,MARTINS & GARCIA BEBIDAS LTDA,"RUA ALVARENGA PEIXOTO, 531 nan - LOURDES",15-08-2018,SIM,-19.931033035140107,-43.94368934000564,,,
,JARBAS QUIRINO 03838407679,"RUA VILA RICA, 938 nan - PADRE EUSTAQUIO",21-08-2018,NÃO,-19.912957067297643,-43.9806451169353,,,
RIEGER TRANSPORTES,30.809.464 RIEGER GUIMARAES DA SILVA,"RUA IPACARAI, 261 nan - PINDORAMA",28-06-2018,NÃO,-19.9119427374267,-44.017985142602214,,,
CANTINHO DO MERCADO,FSB SOCIEDADE ALIMENTICIA LTDA,"AVE AUGUSTO DE LIMA, 744 LOJA 34 SETOR SCP SB - CENTRO",06-07-2018,SIM,-19.923021511446645,-43.94333290413573,,,
VILA RESTAURANTE,NEO ALIMENTOS LTDA,"RUA MARTINHO CAMPOS, 25 TERREO - CRUZEIRO",18-07-2018,NÃO,-19.94182699297656,-43.92776119614467,,,
SIMONE BAR E RESTAURANTE,SIMONE GONCALVES CHAVES DA SILVA 04926308606,"RUA ALVARO DA SILVEIRA, 526 SALA 4 - SANTA MARGARIDA",20-07-2018,NÃO,-19.973040199022595,-44.02148280906366,,,
RESTAURANTE XU JI,RESTAURANTE XU JI LTDA,"RUA CURITIBA, 22 LOJA A - CENTRO",21-08-2018,SIM,-19.91278261879613,-43.93975846714504,,,
TRIBBU,SALADA SILVA LOBO LTDA,"AVE SILVA LOBO, 1723 LOJA 05 LOJA 06 - GRAJAU",03-07-2018,SIM,-19.93908496725323,-43.96791173587043,,,
,CHEF CHOPERIA LTDA,"RUA MAJOR LOPES, 172 nan - SAO PEDRO",06-07-2018,NÃO,-19.94197808403977,-43.936149059794865,,,
,VALMIR RIBEIRO DA SILVA 00017970423,"AVE DOUTOR CRISTIANO GUIMARAES, 1389 LOJA A - PLANALTO",11-07-2018,NÃO,-19.832830204500453,-43.955476069471594,,,
BE DE BURGER,30.898.512 PALOMA FERNANDES DA SILVA SANTOS RIBEIRO,"RUA SABARA, 459 nan - COLEGIO BATISTA",11-07-2018,NÃO,-19.907531133253876,-43.93857593981514,,,
BAR DO CHAVES,ROSELY DE FATIMA OLIVEIRA 68541180697,"RUA VICENTE SOLLARES, 179 nan - VILA NOVA GAMELEIRA II",18-07-2018,NÃO,-19.93962081376139,-43.9925670804256,,,
RESTAURANTE NA PANELINHA,QUEZIA NATALIA SANTANA 10000126624,"RUA BRAULIO GOMES NOGUEIRA, 16 CASA B - TIROL",21-07-2018,NÃO,-19.994000564973394,-44.04599822817509,,,
VERONICA'S KITCHEN,BAR DA VE LTDA,"RUA ALEM PARAIBA, 400 nan - LAGOINHA",21-07-2018,SIM,-19.909744963860508,-43.94553719828611,,,
ESPETINHO BIER,ESPETINHO BIER LTDA,"AVE AMAZONAS, 152 nan - CENTRO",30-07-2018,SIM,-19.917847271369293,-43.93669193926053,,,
BAR DO PICK,CLAUDIO RAMOS DE SOUZA 06811916605,"RUA MAFRA, 735 nan - PINDORAMA",08-08-2018,NÃO,-19.904632280161426,-44.024276821807106,,,
LIVIA OLIVEIRA DOS SANTOS,LIVIA OLIVEIRA DOS SANTOS 09294349608,"RUA PRINCIPAL, 461 LOJA 1 - VILA BARRAGEM SANTA LUCIA",10-08-2018,NÃO,-19.953647617761003,-43.944239558544034,,,
,FERNANDA MOREIRA DE FARIA 06357922650,"RUA ANTENOR PERDIGAO, 178 BLOCO 12,APT 304 - SAO JOAO BATISTA",16-08-2018,NÃO,-19.820740459112805,-43.95843372005191,,,
AGOSTINHO MINEIRO,EDMEIA ANTONIA SILVA RODRIGUES 02691321630,"RUA CONDOR, 90 nan - NOVA CINTRA",20-08-2018,NÃO,-19.94883272645498,-43.991971051734694,,,
IMPERIO BEER,30.841.430 JULIANA GUIMARAES DE OLIVEIRA JARDIM,"RUA GRANITO, 127 nan - VILA SUMARE",03-07-2018,NÃO,-19.88903492302607,-43.96595063611778,,,
ALMEIDA BAR,EUCLIDES CANCIO DE ALMEIDA 20074360604,"RUA NOSSA SENHORA DE COPACABANA, 331 CASA - LAGOINHA LEBLON",13-07-2018,NÃO,-19.80583328512777,-43.99274530374379,,,
SUPER PIZZA,MARCIA APARECIDA DA SILVA 85149730963,"RUA ZILA SILVEIRA, 251 CONJ proximo da estacao do metro primeiro de maio - PRIMEIRO DE MAIO",18-07-2018,NÃO,-19.85758926123994,-43.932374296715665,,,
MORENA BAR,SIRLEI COSTA ALVES DE REZENDE 04651959628,"RUA LICINIO PORTO, 154 LOJA 2 - TIROL",18-07-2018,NÃO,-19.990919475425347,-44.04588144006921,,,
CHICO SPINO BAR,LUIS CLAUDIO SERAKIDES GONCALVES 61635804604,"RUA FRANCISCO SPINO, 96 LOJA loja - SAO BERNARDO",23-07-2018,NÃO,-19.84555895710778,-43.944594179989586,,,
,31.024.873 FRANCISCO REGINALDO DA SILVA ROCHA,"RUA CONSELHEIRO ROCHA, 1605 nan - VILA DIAS",25-07-2018,SIM,-19.91758660516869,-43.919621201841125,,,
REI DO TROPEIRO,MARIA CRISTINA CAMARGOS SILVA 76806642691,"RUA JOSE FERREIRA DA LUZ, 70 CASA - ALTO CAICARAS",16-08-2018,NÃO,-19.89931500865454,-43.97630231911985,,,
BEAGA DISTRIBUIDORA,ALISSON FABIAN DE SOUZA NOGUEIRA 04704279650,"RUA DOS TIMBIRAS, 2500 LOJA 743 - SANTO AGOSTINHO",25-06-2018,NÃO,-19.924882021069962,-43.94669634084575,,,
BAR DA CINTIA,30.901.583 CINTIA REGINA DOS SANTOS,"RUA PASTOR RUI FRANCO, 257 LOJA - SAO JOAO BATISTA",11-07-2018,SIM,-19.81674093234518,-43.96957616145016,https://comidadibuteco.com.br/buteco/bar-da-cintia/,Língua bêbada,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2025/03/19142858/bardacinthia_linguabeba_bh_2025_rodneycosta_unibh-8675-scaled.jpg
FUNDO DE QUINTAL BAR,RAFAELA DO VALE GRABE 06009923654,"BEC DOS ALEMAES, 65 FUNDOS B - BETANIA",25-07-2018,NÃO,-19.958310999331175,-43.989326320130814,,,
DINGO LANCHES,PALOMA MENDES DE SOUZA 70510910696,"RUA SAO MIGUEL, 42 CONJ - FAZENDINHA",20-08-2019,NÃO,-19.93195232077727,-43.903827739703395,,,
Cantina da Lora,ROSENILDA FERRAZ FERREIRA NETO 10500019665,"BEC BOA VISTA, 15 CASA - UNIVERSO",22-08-2019,NÃO,-19.828045667291914,-43.98338472838639,,,
RESTAURANTE VIANA,RESTAURANTE VIANA LTDA,"RUA CONTAGEM, 406 LOJA 9 - BOA VISTA",22-08-2019,NÃO,-19.892415126388272,-43.90807286201701,,,
JD pizzaria da dinha,EDSON DE OLIVEIRA 12511069601,"RUA SIRI, 246 CONJ - GUARANI",11-07-2019,NÃO,-19.84451778146958,-43.93163438139432,,,
,JEOVA BRITO DE SANTANA 04888236500,"RUA OLINTO MAGALHAES, 2305 nan - DOM BOSCO",10-07-2019,NÃO,-19.911749161622463,-44.0018136872436,,,
TO NA LARIKA,TULIO MARQUES FIGUEIREDO 02339119600,"RUA HERVALIA, 125 LETRA A - CAICARAS",23-07-2019,NÃO,-19.90671169861723,-43.95985369245662,,,
TI CHICO'S BAR,WENDERSON ALVES DA CRUZ 08839475605,"RUA SILVESTRE BONFIM DOS SANTOS, 346 LOJA 01 - CASTANHEIRA",23-07-2019,NÃO,-19.994639322284126,-44.03109418918747,,,
Hipnotyc,DANIELE ALVES DOS SANTOS 00301204543,"RUA JOSE ILDEU GRAMISCELLI, 103 CONJ - BONFIM",29-07-2019,NÃO,-19.910160102946115,-43.947604125011225,,,
ESPETERIA ESPETINHO BAR,MARCOS JUNIO ALMEIDA DE SOUZA 10453047602,"RUA SANTA EDWIGES, 287 CONJ - SAO MARCOS",12-08-2019,NÃO,-19.86863138580916,-43.91261815335913,,,
BAR DA MARCILIA,MARCILIA SILVA NEVES 67683886653,"RUA NOSSA SENHORA DA GLORIA, 131 nan - PRIMEIRO DE MAIO",14-08-2019,NÃO,-19.860274281379787,-43.929782301882874,,,
MUNDICAS BAR,34.575.615 SALATIEL SILVINO DA COSTA,"AVE TERESA CRISTINA, 10099 LOJA - A - SANTA MARGARIDA",19-08-2019,SIM,-19.971918862998535,-44.02182584742424,,,
LMDEGUSTAPIZZA,LUCAS MARTINS DE SENA 10769116680,"RUA LIBERDADE, 562 CONJ 2 - JARDIM LIBERDADE",21-08-2019,NÃO,-19.99497264994723,-43.98260651338889,,,
PASTA LAB,S P P PARATELLA,"RUA FERNANDES TOURINHO, 235 LOJA 01 LOJA 02 - SAVASSI",21-08-2019,NÃO,-19.93923474499205,-43.936818688741894,,,
IZAKAYA,S P P PARATELLA,"RUA FERNANDES TOURINHO, 292 nan - SAVASSI",15-12-2021,SIM,-19.939114420280987,-43.93661215460063,,,
Felix Bar,JARLES FELIX AZEVEDO 04734639620,"RUA MARQUES DE BARBACENA, 126 nan - SAUDADE",26-08-2019,NÃO,-19.91339694767411,-43.9004170587142,,,
,RAPHAEL DA COSTA SUDRE RODRIGUES 06655655692,"RUA DAS CANOAS, 368 LOJA 10 - BETANIA",11-07-2019,NÃO,-19.960378838721493,-43.991237963422826,,,
,CLAUDINEI RODRIGUES DUARTE 03798689628,"RUA FARMACEUTICO GALILEU MARRA, 129 nan - VILA VISTA ALEGRE",11-07-2019,NÃO,-19.952102875362886,-43.990278993488964,,,
PONTO SAVASSI II,MARIA ELISABETE GREGORIO LTDA,"AVE DO CONTORNO, 6317 LOJA 01 - SAO PEDRO",19-07-2019,NÃO,-19.94033911159756,-43.936312532548044,,,
BAR DO GIL,RACHEL JOSAFA MACHADO LTDA,"RUA MAR DE ESPANHA, 345 nan - SANTO ANTONIO",19-07-2019,SIM,-19.942967651496392,-43.94400662128192,,,
,PENINNSULA RESTAURANTE E GRILL LTDA,"ROD BR TREZENTOS E CINQUENTA E SEIS, 3049 LOJA MA061 - BELVEDERE",26-07-2019,SIM,-19.974552964635894,-43.94619933000914,,,
Bartiao,REGINA CELIA GOMES 60736003649,"RUA AGNELO MACEDO, 290 nan - BARREIRO",26-07-2019,NÃO,-19.976389640019857,-44.01906145292947,,,
SIMOES E SANTOS,MARLON SIMOES DOS SANTOS 10772428670,"RUA FABIANO TAYLOR, 148 CASA - TIROL",03-08-2019,NÃO,-19.983620828302424,-44.03873166490318,,,
WR Marmitex,REGINALDA PEREIRA 06700723620,"RUA NICOLAU COELHO, 100 CASA - TAQUARIL",06-08-2019,NÃO,-19.91744523798997,-43.88760996268549,,,
BOM NA CHAPA RESTAURANTE,34.475.484 CAMILA COSTA FERNANDES,"RUA CEUTA, 26 nan - CANAA",08-08-2019,NÃO,-19.794607716856635,-43.949006643523205,,,
Drinkes & Festas,FERNANDO HENRIQUE ROSA 85754650663,"RUA RIO DAS FLORES, 41 nan - PILAR",14-08-2019,NÃO,-19.999207529950457,-43.97066660892997,,,
Tardelli Bar restaurante,REGINALDO DE ASSIS MARTINS 04756279627,"RUA AUGUSTA SACCHETTO SCALZO, 231 nan - JARDIM GETSEMANI",14-08-2019,NÃO,-19.850767465112074,-43.87883480994259,,,
77,34.576.606 DANIEL GANDOS CANOZA,"AVE JEQUITINHONHA, 621 nan - ALTO VERA CRUZ",19-08-2019,NÃO,-19.91091656500632,-43.893881021182466,,,
RESTAURANTE E CERVEJARIA MARISTELA,BAR E RESTAURANTE STELLA LTDA,"AVE SARAMENHA, 1605 nan - TUPI B",26-08-2019,SIM,-19.84415939376539,-43.917438245098694,https://comidadibuteco.com.br/buteco/bar-stella/,Boi bebum,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2025/03/19150007/barstella_boibebum_bh_2025_amandacantanhede_unibh-7586-scaled.jpg
KOMILAO LANCHES,34.333.308 HUDSON DE OLIVEIRA DOS SANTOS,"RUA DAS AGUAS, 395 nan - PETROPOLIS",26-07-2019,NÃO,-20.01463319866364,-44.02621409994946,,,
SKINAO BURGUER,KETLEN GROSSI RAMOS 02168646660,"RUA DAS CHACARAS, 485 nan - MARIA HELENA",30-07-2019,NÃO,-19.79747576566661,-43.99014608126323,,,
ASSADOS & CIA,FABRICA DE SABORES COMERCIO DE ALIMENTOS LTDA,"AVE PRUDENTE DE MORAIS, 597 LOJA 6 - SANTO ANTONIO",06-08-2019,SIM,-19.942082946087726,-43.94893677485396,,,
PIT STOP ESPETERIA,NAYARA PAMELLA SOARES FREITAS 09842027651,"RUA DOM AQUINO, 84 nan - BELMONTE",08-08-2019,NÃO,-19.843711669918683,-43.898736950829985,,,
,LUCAS GABRIEL JACINTO 09362160692,"RUA APOLO, 110 nan - CAICARA ADELAIDE",09-08-2019,NÃO,-19.9079672636291,-43.97626530000519,,,
Homu Culinaria Japonesa,RENATA XAVIER CARVALHO CULINARIA JAPONESA LTDA.,"RUA JOAQUIM GONCALVES PIMENTA, 461 LOJA 01 - CAMARGOS",14-08-2019,NÃO,-19.939174086299182,-44.01999470084918,,,
Espetinho Especial,SERGIO FRANCA COELHO 47099461672,"RUA MARTINS ALVES, 99 CASA A - NOVA ESPERANCA",19-08-2019,NÃO,-19.9006505302513,-43.959595355845,,,
Bar do jurandi,JURANDI CARDOSO DE JESUS 73744492672,"AVE DA REDE, 221 nan - VILA ESPLANADA",22-08-2019,NÃO,-19.8526404667719,-43.918777456318345,,,
KI DELICIA,VANIA MARISA LOPES MARTINS 89970764691,"RUA BETANIA, 55 CONJ - CONJUNTO TAQUARIL",22-08-2019,NÃO,-19.91951922345564,-43.87913439706355,,,
TROPEIRAO REINALDINHO,EDILSON DE OLIVEIRA BATISTA 90128621672,"ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO, 24500 nan - MARIA GORETTI",11-07-2019,NÃO,-19.858572744330246,-43.909220576030194,,,
MARCO TULIO,MARCO TULIO SILVA RODRIGUES 01882143647,"RUA EFIGENIA BARTOLOMEU VELOSO, 219 nan - RIBEIRO DE ABREU",11-07-2019,NÃO,-19.818486334189693,-43.903636975442886,,,
VITELO'S STEAK HOUSE,MAZZOCHI BAR E RESTAURANTE LTDA,"PCA ARCANGELO MALETTA, 8 LOJA 07 LOJA 08 LOJA 09 LOJA 10 - SANTA LUCIA",11-07-2019,NÃO,-19.96712723892395,-43.95175887008991,,,
ED VOLANTES,34.240.269 ELAINE LAURINDA COSTA BARBOSA,"RUA ANTONIO TEIXEIRA DIAS, 1335 nan - TEIXEIRA DIAS",17-07-2019,NÃO,-19.984677751269306,-44.018823305977925,,,
MG GASTRONOMIA,MG GASTRONOMIA LTDA,"AVE PORTUGAL, 4020 LOJA 1 PISO 5 - JARDIM ATLANTICO",19-07-2019,SIM,-19.84241105035533,-43.964781054786826,,,
Restaurante Nathumar,NAYARA GUIMARAES MOREIRA 07598367604,"RUA VEREADOR SOCRATES ALVES PEREIRA, 743 nan - CARLOS PRATES",26-07-2019,NÃO,-19.91352343513405,-43.96205782559396,,,
LOS HERMANOS,EMERSON BRITO PEREIRA JUNIOR 11317800605,"RUA QUARENTA E UM, 103 nan - NOVO AARAO REIS",26-07-2019,NÃO,-19.84073278754202,-43.90991004820084,,,
BAR CHOPERIA,GILSON PEREIRA DOS SANTOS 76697797649,"RUA BINARIO, 180 nan - SANTANA DO CAFEZAL",30-07-2019,NÃO,-19.93464297332733,-43.90719776666805,,,
LANCHONETE K&R,ISVANE REIS RIBEIRO 99266539600,"RUA MARIANA AMELIA DE AZEVEDO, 10 nan - SAO JOAO BATISTA",30-07-2019,NÃO,-19.820116320146873,-43.96302107969608,,,
ORANGE COQUETELARIA PREMIUM,LUIS FELIPE DE OLIVEIRA COLETA 10716511614,"RUA FREI MATEUS DE OLIVEIRA, 40 CASA Casa 1 - VILA OESTE",30-07-2019,NÃO,-19.936072713011594,-44.003193080889126,,,
Lanchonete da sandrao,SANDRA DIAS LEITE 07816097638,"RUA CHAFARIZ, 210 CONJ - MARCOLA",04-08-2019,NÃO,-19.94226264153968,-43.90892505357684,,,
"MINI MERCEARIA, LANCHES E RESTAURANTE INES",MARIA INES PAULA DE FARIA 13844350691,"AVE ABILIO MACHADO, 1183 LOJA - GLORIA",04-08-2019,NÃO,-19.905418180912033,-44.00039533472612,,,
NEIA SANTOS,DULCINEA DOS SANTOS BATISTA 91211000630,"RUA SIRI, 30 CONJ - GUARANI",12-08-2019,NÃO,-19.845723794844663,-43.930207111187755,,,
FINO SABOR REGIS,REGINALDO DE SOUSA FERREIRA 07715304638,"RUA JULIO DE CASTILHO, 1236 LOJA 1 - CINQUENTENARIO",14-08-2019,SIM,-19.96518028198841,-43.98174420937692,,,
RESTAURANTE COMIDA MINEIRA,JOSE FLAVIO FONSECA 17704197649,"AVE DOM PEDRO II, 890 LOJA 05-06 - BONFIM",21-08-2019,NÃO,-19.914009505213325,-43.95211219604129,,,
RESTAURANTE BARROCAS 'BAR,LOPES E CHAVES LTDA,"AVE AMAZONAS, 3985 CONJ 3681 A 4199 - LADO MMPAR - ALTO BARROCA",21-08-2019,SIM,-19.931155006762314,-43.96997817098232,,,
BAMBINOS PIZZARIA E HAMBURGUERIA,MARIA APARECIDA GONCALVES FERREIRA 03370511517,"RUA DOUTOR ALVARO CAMARGOS, 808 nan - VILA CANTO DO SABIA",21-08-2019,NÃO,-19.824985086814376,-43.95742978183545,,,
ARCOS BAR E RESTAURANTE,ARCOS BAR E RESTAURANTE LTDA,"RUA DA BAHIA, 1144 LOJA 5 - CENTRO",23-08-2019,SIM,-19.92489465925816,-43.93755463732213,,,
LIBERDADE BUTIQUIM,TRILLO & TRILLO ALIMENTACAO LTDA,"RUA MONTEIRO LOBATO, 380 LOJA 11 - OURO PRETO",23-08-2019,SIM,-19.872706884272084,-43.985128126245534,,,
Piolho's Burguer,BRUNO PECANHA MOREIRA 04302490632,"RUA ITORORO, 801 nan - PADRE EUSTAQUIO",19-07-2019,NÃO,-19.917003752979618,-43.977272661323845,,,
ESTACAO DO PEIXE,ZILDA SOARES DA COSTA LTDA,"RUA CONSELHEIRO ROCHA, 2983 nan - SANTA TEREZA",24-07-2019,NÃO,-19.914009593860207,-43.909167590002056,,,
Restaurante Sabor Mineiro,LUCAS MATHEUS LAGES ALECRIM LELLIS 12767501618,"RUA DESEMBARGADOR SARAIVA, 873 CONJ - ALTO VERA CRUZ",01-08-2019,NÃO,-19.910315158776555,-43.89206564732744,,,
Restaurante Paladar de Minas,RESTAURANTE DNC DE MINAS LTDA,"RUA DOS GUAJAJARAS, 1461 nan - BARRO PRETO",09-08-2019,SIM,-19.923527381429007,-43.94768382543657,,,
REDE PIZZAS E HAMBURGUERIA,"REDE PIZZAS, MASSAS E HAMBURGUERIA LTDA","AVE SERRANA, 783 LOJA 01 - SERRANO",09-08-2019,NÃO,-19.87864467610977,-44.01213747507405,,,
SALSA E ALHO COMIDA CASEIRA,HELTON SILVANO DA SILVA 02722406640,"AVE PADRE JOSE MAURICIO, 628 nan - VILA VISTA ALEGRE",12-08-2019,NÃO,-19.95346648578491,-43.993899041262615,,,
ACAI GARAGE,RAIMUNDA ALVES NASCIMENTO 14961989649,"RUA MANOEL PASSOS, 283 CASA - SANTA CRUZ",19-08-2019,NÃO,-19.879734887921625,-43.94606989892902,,,
D'LUCCA,FLAVIA KATARINE NASCIMENTO ANTONIO 11197845658,"AVE JOAO ROLLA FILHO, 750 nan - DIAMANTE",21-08-2019,NÃO,-19.998343742857084,-44.019718602846474,,,
,CLAUDIENE MARQUES DA CRUZ 08897420656,"RUA QUERIDA, 105 nan - LAGOINHA LEBLON",23-08-2019,NÃO,-19.809008152117713,-43.99630129807529,,,
,EMANOEL CARDOSO MENDONCA 01228012610,"RUA JOSE DO CARMO OLIVEIRA, 191 nan - MINASCAIXA",11-07-2019,NÃO,-19.81059105580847,-43.954654219474705,,,
Intense burguer,ELIANA SOUZA DA SILVA 05037341604,"RUA LAJEDO, 374 CONJ - SAO GABRIEL",15-07-2019,NÃO,-19.85208098437553,-43.90758633086462,,,
CHARADA GROWLER STATION PUB,CERVEJARIA CHARADA LTDA,"AVE PRESIDENTE TANCREDO NEVES, 3867 nan - CASTELO",30-05-2022,SIM,-19.88192992464748,-43.993360773339084,,,
,MARCELA BITTARAES MAGALHAES PAES 05803610631,"RUA LIGNITO, 119 nan - SANTA EFIGENIA",15-07-2019,NÃO,-19.924665244091603,-43.911730796276736,,,
,"TF TECH REPRESENTACAO, INSTALACAO E MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA","RUA EXTREMOSO, 150 nan - OLARIA",05-11-2024,SIM,-19.991161350761995,-44.02617293917097,,,
BACK TO BLACK AFRO PUB,BAR BACK TO BLACK LTDA,"AVE DO CONTORNO, 2170 nan - FLORESTA",26-07-2019,NÃO,-19.918280146555375,-43.92617966705503,,,
,MATHEUS SANTOS RODRIGUES 07189961607,"RUA PEDRA DO RIO, 10 LOJA - PIRATININGA",30-07-2019,NÃO,-19.809388790377145,-43.98988264076366,,,
La casa da comida,APARECIDA ROSARIO DA PENHA 88212530663,"RUA JOSE PEDRO DE BRITO, 200 nan - SANTA RITA",05-08-2019,NÃO,-20.01004728632376,-44.02933475429798,,,
Temperos da Jo,FABIO GONCALVES MARTINS BARBOSA DA SILVA 07852742602,"AVE HENFIL, 593 nan - SERRANO",09-08-2019,SIM,-19.87728749777141,-44.01085035178661,,,
GOOD BURGUER,34.543.032 ARTHUR ALVES NOGUEIRA,"RUA PAMPLONA, 121 nan - CONJUNTO LAGOA",14-08-2019,NÃO,-19.867331266893952,-43.99786868546121,,,
MEGAM GOURMET,ANDREIA LIMA VIANA 13477373677,"AVE DOM PEDRO I, 2718 CONJ - PLANALTO",14-08-2019,NÃO,-19.824879136291624,-43.955241878468996,,,
OLIVEIRA ROCHA ALIMENTOS,ANDRE LUIZ RIBEIRO DE OLIVEIRA 09502231660,"RUA JORGE ANGEL LIVRAGA, 298 nan - PALMARES",15-08-2019,NÃO,-19.870386728582424,-43.939115181937524,,,
GANG BURGER,JOSELENE RITA AQUINO VINHAS MUFFATO 44199805672,"RUA MARGARIDA PRAXEDES TORRES, 1043 nan - NOVA ESPERANCA",19-08-2019,NÃO,-19.901082534752373,-43.9602464066621,,,
PAITROCINIO BAR DO BAIANO,MARCELO FERREIRA DE ANDRADE,"RUA PATROCINIO, 74 nan - CARLOS PRATES",23-08-2019,NÃO,-19.91611380369236,-43.94986005319388,,,
BAR DO ALE,ALESSANDRO ALVES MACIEL DOS SANTOS 01233093606,"RUA DONA LALA FERNANDES, 285 LOJA - MILIONARIOS",22-07-2019,NÃO,-19.978946902062763,-44.00343402641484,,,
,CAMILA DO CARMO FRANCA LEMOS 10670654663,"RUA ICA, 715 APT 401 - CACHOEIRINHA",22-07-2019,NÃO,-19.894733142352237,-43.94517488334926,,,
Pizzaria e hamburgueria Escobar,34.340.824 IRENE MAYRA DE JESUS BENEVIDES LIMA,"RUA AMANDO COUTO, 661 nan - VILA SAO TOMAZ",27-07-2019,NÃO,-19.844761072720235,-43.950559953718844,,,
PAUL JOHNSON V OLIVEIRA,PAUL JOHNSON VELOSO DE OLIVEIRA 56460325634,"RUA SENHORA IMACULADA CONCEICAO, 3 CASA - TREVO",05-08-2019,NÃO,-19.83203061950396,-44.0152242697403,,,
RODA BURGUER,HELDER EGG DE OLIVEIRA RESENDE 08714850605,"RUA FRANCISCO RODRIGUES DE MIRANDA, 54 CONJ - PENHA",09-08-2019,NÃO,-19.877690575375034,-43.91378119460471,,,
SIL ALIMENTOS,SILMARA JUSTINO DOS SANTOS 08782626600,"RUA P SEIS, 40 CONJ - CONJUNTO MINASCAIXA",13-08-2019,NÃO,-19.80460209165108,-43.95996432347755,,,
DELICIAS DA LE,34.550.841 ALEXANDRA BAPTISTA RIBEIRO,"RUA AURELIANO PIMENTEL, 97 nan - APARECIDA SETIMA SECAO",15-08-2019,SIM,-19.891832280195548,-43.958867985024234,,,
,EDITH DE SOUZA BICALHO MORAIS 11340744686,"RUA DOS GUAICURUS, 492 ANDAR 3 - CENTRO",21-08-2019,NÃO,-19.914860257002584,-43.938061987155585,,,
DEDRINKS BARTENDERS E COQUETEIS,34.615.227 DAVI DE PAULA SILVA,"RUA SETE COPAS, 29 nan - TIROL",21-08-2019,NÃO,-19.998518593067946,-44.044619994261524,,,
HOTT PIZZA,HOTT PIZZA LTDA,"RUA RISOLETA FERNANDES, 110 nan - ADEMAR MALDONADO",21-08-2019,NÃO,-19.980437467547375,-44.0275637975326,,,
LENOS GOURMET,SABOR E CIA PIZZARIA LTDA,"AVE ABILIO MACHADO, 1600 nan - ALIPIO DE MELO",12-07-2019,NÃO,-19.90358666883032,-44.003218807225096,,,
Gold Burger,ELIEZITA BATISTA DE SOUZA 25122614687,"RUA POUSO ALEGRE, 1435 LOJA 1 - FLORESTA",15-07-2019,NÃO,-19.912229823641912,-43.92599515053581,,,
BAR DO FABINHO E RESTAURANTE SAO JUDAS,LETICIA ALVES DE CASTRO 02128593662,"RUA SERRA GERAL, 71 LOJA - RIBEIRO DE ABREU",22-07-2019,NÃO,-19.822960683503805,-43.90026114122142,,,
PASTELEIRO MALUCO,J A CONCEICAO BAR E LANCHONETE,"RUA PROFESSOR JOSE VIEIRA DE MENDONCA, 271 LOJA - ENGENHO NOGUEIRA",30-07-2019,NÃO,-19.89091585476597,-43.9778837727403,,,
,ALDEIR ALVES FERREIRA 75083353687,"RUA LINDOLFO DEODORO, 520 nan - SALGADO FILHO",01-08-2019,NÃO,-19.93969729803165,-43.979011258581046,,,
,MASSAS GOURMET ARAUJO LTDA,"RUA ANTONIO DE ALBUQUERQUE, 862 nan - SAVASSI",01-08-2019,NÃO,-19.937345784610024,-43.93848276547078,,,
Mercearia do Caique,VITOR CAIQUE DA MATA SILVA 14696246647,"RUA LASSANCE, 185 nan - BOA VISTA",09-08-2019,NÃO,-19.892883879274905,-43.895273667376834,,,
BAR E RESTAURANTE VN,VALDECY FIRMINO LOPES 03575908648,"AVE AVAI, 46 LOJA 01 - VILA CALIFORNIA",13-08-2019,NÃO,-19.91839913511175,-44.00747170897499,,,
,BRYAN PEREIRA CARVALHO DA COSTA 12654886654,"RUA GENERAL ARANHA, 369 LOJA B - AEROPORTO",09-02-2018,NÃO,-19.855895038204892,-43.95547397768032,,,
HHM 3721 COMERCIO E REPRESENTACAO,EDWALD PEREIRA DE FARIA,"RUA OLAVO BILAC, 422 LOJA 3 - COPACABANA",27-11-2017,NÃO,-19.83267727202486,-43.98813192295654,,,
CHAPA REAL GOURMET,AILTON JOSE HONORATO DA SILVA 68512970600,"AVE GASTAO DEMETRIO MAIA, 361 nan - FLORAMAR",06-12-2017,NÃO,-19.83516097214632,-43.93238092821057,,,
,HELENA MARTINS BATISTA 81312148691,"RUA JOAO SAMAHA, 125 LETRA B - SANTA BRANCA",03-01-2018,NÃO,-19.829401809554298,-43.962698553194556,,,
RESTAURANTE GOMES,LIECY INACIO GONCALVES 07110366677,"AVE SARAMENHA, 852 LOJA - GUARANI",09-01-2018,NÃO,-19.8407264752693,-43.924604547965735,,,
